,Station,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,pick_up_sum,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0,return_sum
0,31000,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.006289308176100629,0.1069182389937107,0.07547169811320754,0.0880503144654088,0.0440251572327044,0.07547169811320754,0.06289308176100629,0.012578616352201259,0.03773584905660377,0.07547169811320754,0.10062893081761007,0.08176100628930817,0.1320754716981132,0.012578616352201259,0.03773584905660377,0.025157232704402517,0.006289308176100629,159,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.006134969325153374,0.018404907975460124,0.012269938650306749,0.03067484662576687,0.012269938650306749,0.06134969325153374,0.04294478527607362,0.018404907975460124,0.05521472392638037,0.049079754601226995,0.147239263803681,0.2147239263803681,0.09202453987730061,0.0736196319018405,0.06134969325153374,0.049079754601226995,0.018404907975460124,0.03067484662576687,163
1,31001,0.005376344086021506,0.005376344086021506,0.016129032258064516,0.0,0.010752688172043012,0.010752688172043012,0.04838709677419355,0.12903225806451613,0.0967741935483871,0.03763440860215054,0.03225806451612903,0.03225806451612903,0.03763440860215054,0.021505376344086023,0.005376344086021506,0.07526881720430108,0.0913978494623656,0.08602150537634409,0.11290322580645161,0.053763440860215055,0.06451612903225806,0.016129032258064516,0.010752688172043012,0.0,186,0.005847953216374269,0.011695906432748537,0.017543859649122806,0.0,0.011695906432748537,0.011695906432748537,0.03508771929824561,0.12280701754385964,0.04093567251461988,0.04678362573099415,0.005847953216374269,0.017543859649122806,0.029239766081871343,0.005847953216374269,0.005847953216374269,0.029239766081871343,0.08771929824561403,0.08187134502923976,0.08771929824561403,0.07602339181286549,0.14035087719298245,0.07017543859649122,0.029239766081871343,0.029239766081871343,171
2,31002,0.0,0.0035087719298245615,0.0,0.0,0.0,0.0035087719298245615,0.017543859649122806,0.06315789473684211,0.09824561403508772,0.07719298245614035,0.0456140350877193,0.031578947368421054,0.054385964912280704,0.03859649122807018,0.04035087719298246,0.04912280701754386,0.07543859649122807,0.11403508771929824,0.13333333333333333,0.07017543859649122,0.042105263157894736,0.01929824561403509,0.012280701754385965,0.010526315789473684,570,0.001736111111111111,0.0,0.0,0.0,0.0,0.001736111111111111,0.008680555555555556,0.0920138888888889,0.11805555555555555,0.09375,0.03819444444444445,0.027777777777777776,0.05381944444444445,0.050347222222222224,0.03993055555555555,0.03819444444444445,0.06944444444444445,0.109375,0.08680555555555555,0.07118055555555555,0.057291666666666664,0.024305555555555556,0.012152777777777778,0.005208333333333333,576
3,31003,0.0,0.0,0.0025575447570332483,0.0,0.0,0.0,0.05370843989769821,0.023017902813299233,0.04092071611253197,0.061381074168797956,0.061381074168797956,0.05115089514066496,0.05115089514066496,0.061381074168797956,0.03836317135549872,0.05370843989769821,0.15089514066496162,0.1432225063938619,0.04092071611253197,0.03324808184143223,0.05370843989769821,0.03324808184143223,0.020460358056265986,0.02557544757033248,391,0.0024752475247524753,0.0,0.0,0.0,0.0,0.0,0.04950495049504951,0.06188118811881188,0.09405940594059406,0.06435643564356436,0.06435643564356436,0.04702970297029703,0.05693069306930693,0.039603960396039604,0.03217821782178218,0.05198019801980198,0.09405940594059406,0.14108910891089108,0.09405940594059406,0.024752475247524754,0.034653465346534656,0.019801980198019802,0.009900990099009901,0.017326732673267328,404
4,31004,0.0038910505836575876,0.0,0.0,0.0,0.0038910505836575876,0.0,0.07782101167315175,0.17898832684824903,0.19455252918287938,0.038910505836575876,0.05058365758754864,0.011673151750972763,0.027237354085603113,0.023346303501945526,0.023346303501945526,0.027237354085603113,0.05058365758754864,0.0933852140077821,0.07392996108949416,0.054474708171206226,0.03501945525291829,0.0311284046692607,0.0,0.0,257,0.007380073800738007,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.007380073800738007,0.0036900369003690036,0.02214022140221402,0.01107011070110701,0.033210332103321034,0.033210332103321034,0.025830258302583026,0.025830258302583026,0.1070110701107011,0.1033210332103321,0.25830258302583026,0.11439114391143912,0.0996309963099631,0.06273062730627306,0.05166051660516605,0.01845018450184502,0.01107011070110701,271
5,31005,0.004815409309791332,0.006420545746388443,0.0,0.0,0.01765650080256822,0.0,0.0032102728731942215,0.06260032102728733,0.06741573033707865,0.06581059390048154,0.02247191011235955,0.014446227929373997,0.030497592295345103,0.03210272873194221,0.05778491171749599,0.06741573033707865,0.06420545746388442,0.1476725521669342,0.11075441412520064,0.0754414125200642,0.060995184590690206,0.04654895666131621,0.02247191011235955,0.019261637239165328,623,0.0017482517482517483,0.0,0.0,0.0,0.0034965034965034965,0.0,0.07692307692307693,0.08391608391608392,0.09090909090909091,0.05244755244755245,0.06118881118881119,0.03146853146853147,0.03146853146853147,0.0472027972027972,0.050699300699300696,0.05944055944055944,0.08041958041958042,0.08216783216783216,0.07692307692307693,0.08216783216783216,0.050699300699300696,0.015734265734265736,0.01048951048951049,0.01048951048951049,572
6,31006,0.0035211267605633804,0.0035211267605633804,0.0035211267605633804,0.0,0.0,0.01056338028169014,0.035211267605633804,0.0880281690140845,0.14084507042253522,0.09154929577464789,0.04929577464788732,0.035211267605633804,0.03169014084507042,0.06690140845070422,0.04225352112676056,0.0528169014084507,0.06690140845070422,0.045774647887323945,0.07746478873239436,0.08450704225352113,0.017605633802816902,0.028169014084507043,0.014084507042253521,0.01056338028169014,284,0.006230529595015576,0.0,0.0,0.0,0.0,0.0,0.012461059190031152,0.04361370716510903,0.024922118380062305,0.03426791277258567,0.03115264797507788,0.059190031152647975,0.04672897196261682,0.056074766355140186,0.04672897196261682,0.07476635514018691,0.12149532710280374,0.12149532710280374,0.09657320872274143,0.08099688473520249,0.037383177570093455,0.04361370716510903,0.03115264797507788,0.03115264797507788,321
7,31007,0.0026917900403768506,0.0013458950201884253,0.0,0.0,0.0,0.0026917900403768506,0.013458950201884253,0.05652759084791386,0.13324360699865412,0.07806191117092867,0.02826379542395693,0.021534320323014805,0.04306864064602961,0.040376850605652756,0.02557200538358008,0.04172274562584118,0.06998654104979811,0.17765814266487215,0.1278600269179004,0.04845222072678331,0.033647375504710635,0.029609690444145357,0.013458950201884253,0.010767160161507403,743,0.0,0.0,0.0,0.0032,0.0,0.0048,0.0144,0.0288,0.1936,0.1376,0.0352,0.0256,0.0352,0.0512,0.0336,0.0528,0.0864,0.1168,0.0976,0.0352,0.0128,0.0192,0.0128,0.0032,625
8,31008,0.007444168734491315,0.0024813895781637717,0.0,0.0,0.0024813895781637717,0.019851116625310174,0.07196029776674938,0.08684863523573201,0.10173697270471464,0.06699751861042183,0.022332506203473945,0.05459057071960298,0.034739454094292806,0.03225806451612903,0.02729528535980149,0.022332506203473945,0.02729528535980149,0.09925558312655088,0.11910669975186104,0.06451612903225806,0.06947890818858561,0.03970223325062035,0.01488833746898263,0.01240694789081886,403,0.004842615012106538,0.0,0.004842615012106538,0.0,0.0,0.0,0.01937046004842615,0.043583535108958835,0.043583535108958835,0.05811138014527845,0.03389830508474576,0.03631961259079903,0.053268765133171914,0.043583535108958835,0.04116222760290557,0.03631961259079903,0.043583535108958835,0.14769975786924938,0.1234866828087167,0.08958837772397095,0.07990314769975787,0.06053268765133172,0.01937046004842615,0.01694915254237288,413
9,31009,0.005681818181818182,0.0,0.005681818181818182,0.0,0.0,0.0,0.008522727272727272,0.017045454545454544,0.08238636363636363,0.036931818181818184,0.017045454545454544,0.05965909090909091,0.03977272727272727,0.03977272727272727,0.03125,0.03409090909090909,0.13352272727272727,0.24147727272727273,0.11079545454545454,0.06534090909090909,0.03977272727272727,0.019886363636363636,0.005681818181818182,0.005681818181818182,352,0.00510204081632653,0.002551020408163265,0.002551020408163265,0.0,0.0,0.0,0.04846938775510204,0.14795918367346939,0.2729591836734694,0.07653061224489796,0.02040816326530612,0.012755102040816327,0.030612244897959183,0.02040816326530612,0.02040816326530612,0.015306122448979591,0.06377551020408163,0.05102040816326531,0.03826530612244898,0.02806122448979592,0.03571428571428571,0.0663265306122449,0.015306122448979591,0.025510204081632654,392
