,Station,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,pick_up_sum,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0,return_sum
0,31000,0.006024096385542169,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.030120481927710843,0.1927710843373494,0.10240963855421686,0.04216867469879518,0.03614457831325301,0.07228915662650602,0.05421686746987952,0.03614457831325301,0.060240963855421686,0.06626506024096386,0.06626506024096386,0.08433734939759036,0.09036144578313253,0.04216867469879518,0.006024096385542169,0.0,0.006024096385542169,166,0.00558659217877095,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.01675977653631285,0.055865921787709494,0.0223463687150838,0.0335195530726257,0.07262569832402235,0.03910614525139665,0.027932960893854747,0.03910614525139665,0.12849162011173185,0.19553072625698323,0.0893854748603352,0.11173184357541899,0.09497206703910614,0.027932960893854747,0.027932960893854747,0.00558659217877095,179
1,31001,0.0,0.0,0.017142857142857144,0.02857142857142857,0.05142857142857143,0.04,0.022857142857142857,0.045714285714285714,0.09142857142857143,0.045714285714285714,0.022857142857142857,0.022857142857142857,0.02857142857142857,0.03428571428571429,0.045714285714285714,0.022857142857142857,0.08,0.10857142857142857,0.14285714285714285,0.06285714285714286,0.07428571428571429,0.005714285714285714,0.005714285714285714,0.0,175,0.013986013986013986,0.0,0.027972027972027972,0.027972027972027972,0.06993006993006994,0.04195804195804196,0.013986013986013986,0.013986013986013986,0.07692307692307693,0.06293706293706294,0.027972027972027972,0.013986013986013986,0.02097902097902098,0.02097902097902098,0.03496503496503497,0.02097902097902098,0.04195804195804196,0.09090909090909091,0.06993006993006994,0.0979020979020979,0.1048951048951049,0.07692307692307693,0.013986013986013986,0.013986013986013986,143
2,31002,0.0035587188612099642,0.0017793594306049821,0.0,0.0,0.0,0.005338078291814947,0.033807829181494664,0.09786476868327403,0.12099644128113879,0.0693950177935943,0.023131672597864767,0.023131672597864767,0.037366548042704624,0.019572953736654804,0.04448398576512456,0.033807829181494664,0.06227758007117438,0.1601423487544484,0.12277580071174377,0.05516014234875445,0.04448398576512456,0.030249110320284697,0.010676156583629894,0.0,562,0.0016260162601626016,0.0016260162601626016,0.0016260162601626016,0.0016260162601626016,0.0,0.0016260162601626016,0.02113821138211382,0.06016260162601626,0.13821138211382114,0.08455284552845528,0.032520325203252036,0.032520325203252036,0.04715447154471545,0.03739837398373984,0.02926829268292683,0.04878048780487805,0.06666666666666667,0.11869918699186992,0.11382113821138211,0.07967479674796749,0.03414634146341464,0.03414634146341464,0.008130081300813009,0.004878048780487805,615
3,31003,0.0,0.0,0.0,0.0,0.0,0.0,0.03903903903903904,0.05405405405405406,0.03303303303303303,0.04504504504504504,0.03303303303303303,0.06006006006006006,0.08408408408408409,0.042042042042042045,0.06006006006006006,0.06606606606606606,0.12912912912912913,0.12612612612612611,0.08408408408408409,0.04804804804804805,0.05105105105105105,0.03903903903903904,0.003003003003003003,0.003003003003003003,333,0.002967359050445104,0.0,0.002967359050445104,0.0,0.0,0.0,0.02967359050445104,0.07418397626112759,0.09495548961424333,0.07418397626112759,0.04451038575667656,0.03560830860534125,0.0712166172106825,0.05934718100890208,0.04747774480712166,0.05934718100890208,0.09792284866468842,0.07418397626112759,0.12759643916913946,0.02373887240356083,0.03560830860534125,0.017804154302670624,0.011869436201780416,0.01483679525222552,337
4,31004,0.0,0.0,0.0,0.0,0.0,0.0,0.12244897959183673,0.21428571428571427,0.12755102040816327,0.08673469387755102,0.02040816326530612,0.015306122448979591,0.04081632653061224,0.03571428571428571,0.02040816326530612,0.0663265306122449,0.03571428571428571,0.07653061224489796,0.061224489795918366,0.025510204081632654,0.030612244897959183,0.01020408163265306,0.01020408163265306,0.0,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.020202020202020204,0.010101010101010102,0.020202020202020204,0.020202020202020204,0.015151515151515152,0.03535353535353535,0.06565656565656566,0.16666666666666666,0.050505050505050504,0.23232323232323232,0.17676767676767677,0.045454545454545456,0.03535353535353535,0.04040404040404041,0.030303030303030304,0.005050505050505051,198
5,31005,0.0016051364365971107,0.0016051364365971107,0.0,0.0016051364365971107,0.004815409309791332,0.006420545746388443,0.016051364365971106,0.03691813804173355,0.12841091492776885,0.06741573033707865,0.02086677367576244,0.025682182985553772,0.03691813804173355,0.052969502407704656,0.04012841091492777,0.0754414125200642,0.0738362760834671,0.15409309791332262,0.10593900481540931,0.048154093097913325,0.038523274478330656,0.030497592295345103,0.02247191011235955,0.009630818619582664,623,0.0,0.0,0.0,0.0,0.0,0.0,0.052805280528052806,0.10891089108910891,0.10396039603960396,0.05115511551155116,0.0297029702970297,0.04785478547854786,0.04950495049504951,0.037953795379537955,0.057755775577557754,0.056105610561056105,0.0891089108910891,0.1254125412541254,0.07260726072607261,0.052805280528052806,0.041254125412541254,0.01485148514851485,0.0049504950495049506,0.0033003300330033004,606
6,31006,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.022321428571428572,0.0625,0.10714285714285714,0.07589285714285714,0.03571428571428571,0.022321428571428572,0.05357142857142857,0.05803571428571429,0.07589285714285714,0.06696428571428571,0.05803571428571429,0.05357142857142857,0.09375,0.10267857142857142,0.05357142857142857,0.03571428571428571,0.008928571428571428,0.004464285714285714,224,0.010238907849829351,0.0034129692832764505,0.0,0.0,0.0034129692832764505,0.0,0.0034129692832764505,0.034129692832764506,0.051194539249146756,0.030716723549488054,0.027303754266211604,0.023890784982935155,0.06484641638225255,0.04436860068259386,0.05460750853242321,0.051194539249146756,0.17406143344709898,0.10921501706484642,0.11262798634812286,0.07849829351535836,0.034129692832764506,0.04778156996587031,0.013651877133105802,0.027303754266211604,293
7,31007,0.007371007371007371,0.0,0.0012285012285012285,0.0,0.0012285012285012285,0.0012285012285012285,0.01597051597051597,0.08230958230958231,0.11302211302211303,0.09213759213759214,0.030712530712530713,0.029484029484029485,0.044226044226044224,0.038083538083538086,0.036855036855036855,0.04176904176904177,0.07125307125307126,0.1769041769041769,0.10933660933660934,0.03931203931203931,0.03194103194103194,0.012285012285012284,0.009828009828009828,0.013513513513513514,814,0.0,0.0,0.0,0.0,0.002789400278940028,0.011157601115760111,0.009762900976290097,0.05439330543933055,0.16457461645746166,0.16317991631799164,0.026499302649930265,0.016736401673640166,0.02789400278940028,0.04184100418410042,0.030683403068340307,0.04602510460251046,0.06555090655509066,0.14644351464435146,0.08926080892608089,0.0502092050209205,0.030683403068340307,0.012552301255230125,0.00697350069735007,0.002789400278940028,717
8,31008,0.002369668246445498,0.0,0.0,0.0,0.002369668246445498,0.011848341232227487,0.05687203791469194,0.14691943127962084,0.09004739336492891,0.02132701421800948,0.02843601895734597,0.05924170616113744,0.04976303317535545,0.054502369668246446,0.05687203791469194,0.035545023696682464,0.06635071090047394,0.1066350710900474,0.07109004739336493,0.06398104265402843,0.04265402843601896,0.02132701421800948,0.009478672985781991,0.002369668246445498,422,0.0,0.0,0.0,0.0,0.0,0.0,0.006818181818181818,0.05454545454545454,0.07272727272727272,0.07727272727272727,0.020454545454545454,0.031818181818181815,0.05454545454545454,0.03409090909090909,0.075,0.031818181818181815,0.08181818181818182,0.19318181818181818,0.10681818181818181,0.07272727272727272,0.056818181818181816,0.01818181818181818,0.006818181818181818,0.004545454545454545,440
9,31009,0.005555555555555556,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.06666666666666667,0.030555555555555555,0.03611111111111111,0.05,0.04722222222222222,0.03333333333333333,0.03333333333333333,0.06388888888888888,0.175,0.2222222222222222,0.125,0.06111111111111111,0.011111111111111112,0.008333333333333333,0.002777777777777778,0.008333333333333333,360,0.009852216748768473,0.0049261083743842365,0.0,0.0024630541871921183,0.0,0.0,0.017241379310344827,0.1724137931034483,0.3103448275862069,0.08866995073891626,0.014778325123152709,0.014778325123152709,0.04433497536945813,0.054187192118226604,0.034482758620689655,0.022167487684729065,0.04187192118226601,0.03694581280788178,0.046798029556650245,0.03694581280788178,0.014778325123152709,0.017241379310344827,0.012315270935960592,0.0024630541871921183,406
