,Station,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,pick_up_sum,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0,return_sum
0,31000,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.012987012987012988,0.13636363636363635,0.16883116883116883,0.16233766233766234,0.03896103896103896,0.01948051948051948,0.032467532467532464,0.045454545454545456,0.03896103896103896,0.06493506493506493,0.07142857142857142,0.07792207792207792,0.045454545454545456,0.032467532467532464,0.012987012987012988,0.012987012987012988,0.0,154,0.015306122448979591,0.0,0.0,0.0,0.0,0.00510204081632653,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.015306122448979591,0.015306122448979591,0.02040816326530612,0.03571428571428571,0.061224489795918366,0.08673469387755102,0.05102040816326531,0.25510204081632654,0.17857142857142858,0.10204081632653061,0.04081632653061224,0.04591836734693878,0.025510204081632654,0.00510204081632653,196
1,31001,0.0,0.005847953216374269,0.011695906432748537,0.011695906432748537,0.029239766081871343,0.05263157894736842,0.05263157894736842,0.04093567251461988,0.1871345029239766,0.07017543859649122,0.04678362573099415,0.029239766081871343,0.023391812865497075,0.011695906432748537,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.10526315789473684,0.08771929824561403,0.08771929824561403,0.017543859649122806,0.005847953216374269,0.017543859649122806,0.0,171,0.007246376811594203,0.007246376811594203,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.057971014492753624,0.007246376811594203,0.043478260869565216,0.021739130434782608,0.08695652173913043,0.007246376811594203,0.014492753623188406,0.036231884057971016,0.028985507246376812,0.06521739130434782,0.021739130434782608,0.07246376811594203,0.043478260869565216,0.12318840579710146,0.15217391304347827,0.06521739130434782,0.028985507246376812,0.036231884057971016,0.0,138
2,31002,0.0,0.0,0.0,0.0,0.0,0.002583979328165375,0.025839793281653745,0.025839793281653745,0.1421188630490956,0.041343669250646,0.01808785529715762,0.03875968992248062,0.06201550387596899,0.046511627906976744,0.046511627906976744,0.03875968992248062,0.09043927648578812,0.19896640826873385,0.10594315245478036,0.06718346253229975,0.01808785529715762,0.015503875968992248,0.0103359173126615,0.00516795865633075,387,0.0,0.0,0.0,0.0,0.0,0.0022727272727272726,0.011363636363636364,0.03636363636363636,0.12045454545454545,0.07727272727272727,0.04090909090909091,0.04090909090909091,0.05227272727272727,0.03636363636363636,0.038636363636363635,0.04090909090909091,0.09545454545454546,0.19318181818181818,0.12727272727272726,0.05227272727272727,0.01818181818181818,0.011363636363636364,0.0022727272727272726,0.0022727272727272726,440
3,31003,0.0,0.0,0.0,0.0,0.0,0.0,0.030418250950570342,0.034220532319391636,0.015209125475285171,0.026615969581749048,0.049429657794676805,0.07604562737642585,0.09505703422053231,0.060836501901140684,0.060836501901140684,0.045627376425855515,0.1482889733840304,0.13688212927756654,0.09125475285171103,0.049429657794676805,0.034220532319391636,0.026615969581749048,0.019011406844106463,0.0,263,0.003663003663003663,0.0,0.0,0.0,0.0,0.0,0.029304029304029304,0.040293040293040296,0.08058608058608059,0.05860805860805861,0.02564102564102564,0.029304029304029304,0.054945054945054944,0.09157509157509157,0.05128205128205128,0.029304029304029304,0.10622710622710622,0.17582417582417584,0.12454212454212454,0.03296703296703297,0.03663003663003663,0.003663003663003663,0.02197802197802198,0.003663003663003663,273
4,31004,0.0,0.0,0.0,0.0,0.0,0.0,0.11560693641618497,0.2023121387283237,0.12138728323699421,0.07514450867052024,0.04046242774566474,0.06936416184971098,0.057803468208092484,0.046242774566473986,0.028901734104046242,0.057803468208092484,0.046242774566473986,0.04046242774566474,0.05202312138728324,0.03468208092485549,0.005780346820809248,0.0,0.005780346820809248,0.0,173,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.005376344086021506,0.0,0.010752688172043012,0.026881720430107527,0.021505376344086023,0.053763440860215055,0.043010752688172046,0.1989247311827957,0.06451612903225806,0.22043010752688172,0.15591397849462366,0.03763440860215054,0.07526881720430108,0.043010752688172046,0.026881720430107527,0.005376344086021506,186
5,31005,0.004106776180698152,0.0,0.002053388090349076,0.0,0.0,0.008213552361396304,0.02053388090349076,0.022587268993839837,0.10677618069815195,0.07186858316221766,0.018480492813141684,0.026694045174537988,0.024640657084188913,0.03696098562628337,0.030800821355236138,0.08829568788501027,0.08008213552361396,0.16837782340862423,0.11293634496919917,0.049281314168377825,0.0513347022587269,0.04722792607802875,0.01642710472279261,0.012320328542094456,487,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.057569296375266525,0.14925373134328357,0.08742004264392324,0.053304904051172705,0.03411513859275053,0.046908315565031986,0.05543710021321962,0.031982942430703626,0.029850746268656716,0.042643923240938165,0.07249466950959488,0.1300639658848614,0.0767590618336887,0.06823027718550106,0.03624733475479744,0.021321961620469083,0.0042643923240938165,0.0,469
6,31006,0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.020942408376963352,0.031413612565445025,0.08900523560209424,0.09947643979057591,0.05235602094240838,0.041884816753926704,0.041884816753926704,0.07329842931937172,0.05759162303664921,0.02617801047120419,0.06282722513089005,0.06282722513089005,0.13089005235602094,0.07329842931937172,0.031413612565445025,0.05235602094240838,0.02617801047120419,0.010471204188481676,191,0.02464788732394366,0.007042253521126761,0.0,0.0,0.0,0.0,0.007042253521126761,0.0528169014084507,0.028169014084507043,0.02464788732394366,0.02464788732394366,0.05985915492957746,0.06690140845070422,0.028169014084507043,0.07394366197183098,0.05985915492957746,0.11971830985915492,0.09859154929577464,0.12323943661971831,0.09154929577464789,0.035211267605633804,0.035211267605633804,0.017605633802816902,0.02112676056338028,284
7,31007,0.0014641288433382138,0.0014641288433382138,0.0,0.0014641288433382138,0.0,0.0,0.020497803806734993,0.08784773060029283,0.14055636896046853,0.06442166910688141,0.027818448023426062,0.021961932650073207,0.029282576866764276,0.016105417276720352,0.03074670571010249,0.03953147877013177,0.08052708638360176,0.17862371888726208,0.13177159590043924,0.048316251830161056,0.040995607613469986,0.016105417276720352,0.01171303074670571,0.008784773060029283,683,0.0,0.0,0.001851851851851852,0.0,0.0,0.016666666666666666,0.020370370370370372,0.027777777777777776,0.18888888888888888,0.17037037037037037,0.037037037037037035,0.012962962962962963,0.02962962962962963,0.03333333333333333,0.037037037037037035,0.03148148148148148,0.07222222222222222,0.1425925925925926,0.09444444444444444,0.044444444444444446,0.018518518518518517,0.007407407407407408,0.011111111111111112,0.001851851851851852,540
8,31008,0.009868421052631578,0.0,0.0,0.0,0.0,0.019736842105263157,0.07236842105263158,0.125,0.08552631578947369,0.046052631578947366,0.019736842105263157,0.06907894736842106,0.03618421052631579,0.049342105263157895,0.03289473684210526,0.03618421052631579,0.049342105263157895,0.13815789473684212,0.06907894736842106,0.05263157894736842,0.05592105263157895,0.023026315789473683,0.009868421052631578,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0058997050147492625,0.04129793510324484,0.032448377581120944,0.05309734513274336,0.02654867256637168,0.04424778761061947,0.05309734513274336,0.04129793510324484,0.05309734513274336,0.02064896755162242,0.08259587020648967,0.2182890855457227,0.12979351032448377,0.08259587020648967,0.06489675516224189,0.02359882005899705,0.014749262536873156,0.011799410029498525,339
9,31009,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.003246753246753247,0.022727272727272728,0.07792207792207792,0.04220779220779221,0.03896103896103896,0.04220779220779221,0.05194805194805195,0.032467532467532464,0.04220779220779221,0.06818181818181818,0.17207792207792208,0.24675324675324675,0.08766233766233766,0.02922077922077922,0.012987012987012988,0.00974025974025974,0.012987012987012988,0.0,308,0.009708737864077669,0.012944983818770227,0.0,0.0,0.0,0.0,0.019417475728155338,0.11003236245954692,0.343042071197411,0.06796116504854369,0.03559870550161812,0.012944983818770227,0.07766990291262135,0.025889967637540454,0.02912621359223301,0.03559870550161812,0.061488673139158574,0.05501618122977346,0.04854368932038835,0.009708737864077669,0.022653721682847898,0.012944983818770227,0.006472491909385114,0.003236245954692557,309
