,Station,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,pick_up_sum,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0,return_sum
0,31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.05660377358490566,0.1320754716981132,0.07547169811320754,0.0660377358490566,0.07547169811320754,0.09433962264150944,0.0660377358490566,0.05660377358490566,0.07547169811320754,0.1792452830188679,0.04716981132075472,0.018867924528301886,0.03773584905660377,0.009433962264150943,0.0,0.0,106,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.034722222222222224,0.05555555555555555,0.041666666666666664,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.2777777777777778,0.1875,0.09722222222222222,0.013888888888888888,0.006944444444444444,0.006944444444444444,0.006944444444444444,144
1,31001,0.007633587786259542,0.0,0.007633587786259542,0.015267175572519083,0.015267175572519083,0.022900763358778626,0.0,0.11450381679389313,0.0916030534351145,0.05343511450381679,0.04580152671755725,0.030534351145038167,0.03816793893129771,0.06870229007633588,0.061068702290076333,0.04580152671755725,0.015267175572519083,0.10687022900763359,0.10687022900763359,0.030534351145038167,0.06870229007633588,0.030534351145038167,0.007633587786259542,0.015267175572519083,131,0.009433962264150943,0.0,0.009433962264150943,0.018867924528301886,0.02830188679245283,0.0,0.0,0.0660377358490566,0.04716981132075472,0.07547169811320754,0.02830188679245283,0.0,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.14150943396226415,0.16981132075471697,0.09433962264150944,0.10377358490566038,0.0660377358490566,0.0,0.009433962264150943,106
2,31002,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.09411764705882353,0.23529411764705882,0.054901960784313725,0.0392156862745098,0.03137254901960784,0.06666666666666667,0.054901960784313725,0.0392156862745098,0.027450980392156862,0.0784313725490196,0.1450980392156863,0.07450980392156863,0.03529411764705882,0.011764705882352941,0.00784313725490196,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.024305555555555556,0.0625,0.06944444444444445,0.06944444444444445,0.04861111111111111,0.041666666666666664,0.03819444444444445,0.06944444444444445,0.041666666666666664,0.034722222222222224,0.10069444444444445,0.2048611111111111,0.09722222222222222,0.052083333333333336,0.017361111111111112,0.013888888888888888,0.003472222222222222,0.003472222222222222,288
3,31003,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.031818181818181815,0.06818181818181818,0.03636363636363636,0.07727272727272727,0.08636363636363636,0.07272727272727272,0.05,0.05454545454545454,0.14545454545454545,0.12727272727272726,0.07272727272727272,0.045454545454545456,0.01818181818181818,0.04090909090909091,0.013636363636363636,0.004545454545454545,220,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.018691588785046728,0.102803738317757,0.07009345794392523,0.018691588785046728,0.028037383177570093,0.056074766355140186,0.08411214953271028,0.03271028037383177,0.09345794392523364,0.10747663551401869,0.22429906542056074,0.09813084112149532,0.014018691588785047,0.014018691588785047,0.02336448598130841,0.0,0.004672897196261682,214
4,31004,0.0,0.0,0.0,0.0,0.0,0.0,0.1165644171779141,0.18404907975460122,0.147239263803681,0.0736196319018405,0.03067484662576687,0.06748466257668712,0.018404907975460124,0.05521472392638037,0.024539877300613498,0.049079754601226995,0.06134969325153374,0.05521472392638037,0.08588957055214724,0.024539877300613498,0.0,0.0,0.006134969325153374,0.0,163,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,0.013245033112582781,0.046357615894039736,0.0,0.046357615894039736,0.07947019867549669,0.1390728476821192,0.12582781456953643,0.2251655629139073,0.15894039735099338,0.033112582781456956,0.046357615894039736,0.046357615894039736,0.019867549668874173,0.0,151
5,31005,0.002551020408163265,0.0,0.0,0.0,0.002551020408163265,0.00510204081632653,0.017857142857142856,0.02806122448979592,0.07908163265306123,0.11224489795918367,0.007653061224489796,0.012755102040816327,0.025510204081632654,0.03571428571428571,0.05357142857142857,0.061224489795918366,0.09438775510204081,0.17346938775510204,0.15051020408163265,0.058673469387755105,0.02295918367346939,0.04336734693877551,0.01020408163265306,0.002551020408163265,392,0.0,0.0,0.0,0.0,0.0,0.0,0.046153846153846156,0.16666666666666666,0.09743589743589744,0.04358974358974359,0.02564102564102564,0.04871794871794872,0.05128205128205128,0.038461538461538464,0.038461538461538464,0.05641025641025641,0.07179487179487179,0.12051282051282051,0.09230769230769231,0.05641025641025641,0.023076923076923078,0.010256410256410256,0.005128205128205128,0.007692307692307693,390
6,31006,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.013888888888888888,0.05555555555555555,0.034722222222222224,0.0625,0.034722222222222224,0.10416666666666667,0.09722222222222222,0.08333333333333333,0.04861111111111111,0.027777777777777776,0.09722222222222222,0.125,0.08333333333333333,0.041666666666666664,0.0625,0.020833333333333332,0.0,144,0.0481283422459893,0.0053475935828877,0.016042780748663103,0.0,0.0,0.0053475935828877,0.0,0.0106951871657754,0.0106951871657754,0.026737967914438502,0.0106951871657754,0.0481283422459893,0.03208556149732621,0.0481283422459893,0.0427807486631016,0.11764705882352941,0.15508021390374332,0.12299465240641712,0.15508021390374332,0.0374331550802139,0.053475935828877004,0.03208556149732621,0.0106951871657754,0.0106951871657754,187
7,31007,0.0019880715705765406,0.0019880715705765406,0.0,0.0,0.0,0.0019880715705765406,0.03180914512922465,0.1172962226640159,0.13916500994035785,0.0636182902584493,0.039761431411530816,0.015904572564612324,0.03777335984095427,0.03777335984095427,0.039761431411530816,0.041749502982107355,0.033797216699801194,0.14910536779324055,0.1411530815109344,0.041749502982107355,0.02186878727634195,0.017892644135188866,0.007952286282306162,0.015904572564612324,503,0.0,0.0,0.0,0.0,0.0,0.034666666666666665,0.008,0.032,0.15466666666666667,0.2,0.029333333333333333,0.021333333333333333,0.013333333333333334,0.032,0.04,0.06933333333333333,0.11466666666666667,0.12266666666666666,0.07466666666666667,0.018666666666666668,0.016,0.010666666666666666,0.008,0.0,375
8,31008,0.0,0.0,0.0,0.0,0.0,0.021929824561403508,0.06140350877192982,0.17105263157894737,0.12719298245614036,0.07017543859649122,0.021929824561403508,0.03508771929824561,0.039473684210526314,0.06140350877192982,0.039473684210526314,0.07894736842105263,0.039473684210526314,0.07894736842105263,0.08333333333333333,0.03508771929824561,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.0,228,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.048034934497816595,0.026200873362445413,0.08733624454148471,0.07860262008733625,0.03056768558951965,0.034934497816593885,0.03056768558951965,0.048034934497816595,0.056768558951965066,0.03056768558951965,0.11790393013100436,0.1965065502183406,0.10043668122270742,0.06550218340611354,0.013100436681222707,0.021834061135371178,0.004366812227074236,0.004366812227074236,229
9,31009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06220095693779904,0.06220095693779904,0.009569377990430622,0.03349282296650718,0.028708133971291867,0.023923444976076555,0.03827751196172249,0.014354066985645933,0.07655502392344497,0.17703349282296652,0.3253588516746411,0.11004784688995216,0.019138755980861243,0.014354066985645933,0.004784688995215311,0.0,0.0,209,0.004149377593360996,0.004149377593360996,0.0,0.0,0.0,0.0,0.04564315352697095,0.12863070539419086,0.3900414937759336,0.08298755186721991,0.029045643153526972,0.024896265560165973,0.04564315352697095,0.029045643153526972,0.016597510373443983,0.04564315352697095,0.024896265560165973,0.05394190871369295,0.029045643153526972,0.012448132780082987,0.008298755186721992,0.008298755186721992,0.008298755186721992,0.008298755186721992,241
